F1,F2,F3,F4,F5
20.3,0,0.3,0,20
15.8,0,0.3,0,28
0.3,0,0.3,0,28
22.8,0,0.3,0,22
14.5,0,0.3,0,30
13,0,0.3,0,26
7.8,0,0.4,0,24
7,0,0.4,0,16
10.9,0,0.4,0,14
17.6,0,0.4,0,12
3.9,0,0.4,0,28
2.5,0,0.4,0,18
5.7,0,0.4,0,18
3,0,0.4,0,28
20.1,0,0.4,0,22
23.3,0,0.4,0,10
1.1,0,0.4,0,12
-0.6,0,0.4,0,24
-3.4,0,0.4,0,25
6.7,0,0.4,0,20
9.1,0,0.4,0,18
0.5,0,0.4,0,12
-3.2,0,0.4,0,26
3,0,0.4,0,30
7.4,0,0.4,0,24
1,0,0.4,0,26
9.1,0,0.4,0,30
0.5,0,0.4,0,13
0.7,0,0.4,0,15
-0.6,0,0.4,0,17
7.1,0,0.4,0,5
11.6,0,0.4,0,30
12.8,0,0.4,0,30
-2.7,0,0.4,0,30
19.2,0,0.4,0,14
-3.4,0,0.4,0,27
7.8,0,0.4,0,24
7.7,0,0.4,0,6
14.9,0,0.4,0,26
8.4,0,0.4,0,19
23.8,0,0.4,0,14
21.5,0,0.4,0,25
1.1,0,0.4,0,16
0.1,0,0.4,0,20
0.5,0,0.4,0,12
9.2,0,0.4,0,26
20,0,0.4,0,21
11,0,0.4,0,16
0.6,0,0.4,0,16
1.9,0,0.4,0,20
6.1,0,0.4,0,24
4.5,0,0.4,0,6
16.3,0,0.4,0,10
15.9,0,0.4,0,30
26.4,0,0.4,0,25
11,0,0.4,0,18
23.8,0,0.4,0,30
3.3,0,0.4,0,30
8.4,0,0.4,0,16
18.7,0,0.4,0,27
20.5,0,0.4,0,21
15.6,0,0.4,0,24
21.8,0,0.4,0,18
8.8,0,0.4,0,6
6.7,0,0.4,0,25
17.2,0,0.4,0,19
12.5,0,0.4,0,11
10.9,0,0.4,0,12
24.6,0,0.4,0,20
11.1,0,0.4,0,30
11.1,0,0.4,0,27
5.6,0,0.4,0,30
14.2,0,0.4,0,24
20.7,0,0.4,0,28
22.4,0,0.4,0,30
20.8,0,0.4,0,25
14.1,0,0.4,0,24
28,0,0.4,0,30
1.6,147,0.5,0,28
-5.8,360,0.5,0,18
22.8,134,0.5,0,10
6.8,360,0.5,0,14
-1.5,360,0.5,0,28
-2.5,312,0.5,0,12
16.4,320,0.5,0,14
12.6,197,0.5,0,24
8,360,0.5,0,22
12.6,197,0.5,0,22
6.7,360,0.5,0,19
8,360,0.5,0,26
19.8,162,0.5,0,26
25.3,360,0.5,0,22
4.9,322,0.5,0,28
22.9,348,0.6,0,14
22.8,360,0.6,0,21
-2,360,0.6,0,24
4.4,144,0.6,0,18
-1.5,360,0.6,0,25
23.9,283,0.6,0,23
-6.4,284,0.6,0,24
-2,360,0.6,0,10
0.7,317,0.6,0,30
-1.5,360,0.6,0,23
1.9,346,0.6,0,16
22.6,83,0.6,0,21
20.8,209,0.6,0,15
20.8,209,0.6,0,17
22.1,266,0.6,0,29
15.9,109,0.6,0,30
16.9,161,0.6,0,13
18,360,0.6,0,19
22.5,131,0.6,0,24
26.6,303,0.7,0,16
2.3,221,0.7,0,26
-3.5,336,0.7,0,16
-3.5,336,0.7,0,7
-5.3,328,0.7,0,20
21.6,360,0.7,0,19
17.4,310,0.7,0,27
17.5,153,0.7,0,24
19.7,341,0.7,0,17
-3,328,0.8,0,17
3,360,0.8,0,26
12,48,0.8,0,26
-2.1,360,0.8,0,27
28.5,144,0.8,0,27
2,360,0.8,0,24
7.6,345,0.8,0,26
6.5,360,0.8,0,21
-2.1,360,0.8,0,29
16.1,345,0.8,0,10
5.8,360,0.8,0,29
7.6,345,0.8,0,24
9.1,56,0.8,0,4
26.8,317,0.8,0,19
22.6,183,0.8,0,24
1.6,360,0.9,0,14
0.4,294,0.9,0,21
-5.6,360,0.9,0,18
-1.1,360,0.9,0,17
-0.5,360,0.9,0,22
2,360,0.9,0,28
-1.1,360,0.9,0,11
10.5,330,0.9,0,30
8.9,360,0.9,0,25
8.5,331,0.9,0,22
-1.6,360,0.9,0,26
23.9,360,0.9,0,30
23.1,311,1,0,22
9.8,285,1,0,26
8.5,327,1,0,20
6.8,283,1,0,20
3.9,360,1,0,25
16,318,1,0,16
7.5,331,1,0,21
20.6,360,1,0,21
10.6,147,1.1,0,27
2.6,360,1.1,0,24
22.1,330,1.1,0,22
-2.9,360,1.1,0,27
12.4,360,1.1,0,20
8,310,1.1,0,27
22.2,98,1.1,0,19
-2.9,360,1.1,0,29
0,332,1.1,0,24
-5.6,360,1.1,0,8
12.1,265,1.1,0,22
14.3,118,1.1,0,24
18.3,165,1.1,0,25
16.5,126,1.1,0,18
12.4,360,1.1,0,16
12.7,318,1.1,0,30
17.9,282,1.1,0,30
20.4,124,1.1,0,16
20.4,124,1.1,0,18
-5.3,360,1.2,0,17
1.5,343,5.5,0,14
10.5,120,5.6,0,28
2.8,331,5.7,0,18
6.5,360,5.8,0,21
1.2,346,6,0,26
1.2,346,6,0,12
3.3,319,6.3,0,29
20,0,0.1,1,29
3.7,0,0.2,1,18
6.7,0,0.3,1,17
1.4,0,0.4,1,18
11,0,0.4,1,4
14.7,360,1.6,1,28
2.4,291,2,1,10
2.3,328,3.5,1,22
7.9,0,0.4,2,10
25.5,119,3.6,2,24
0.6,337,4.3,2,20
21.3,0,0,0,29
-1,0,0,0,18
-2.9,0,0,0,16
22.7,0,0,0,21
-2.4,0,0,0,22
2.1,0,0,0,30
-6.3,0,0,0,20
-0.1,0,0,0,28
21.3,0,0,0,21
23,0,0,0,17
22.7,0,0,0,25
3.1,0,0,0,28
15.7,0,0,0,27
16.1,0,0,0,26
16.3,0,0,0,21
16.3,0,0,0,29
13.2,0,0,0,28
-0.4,0,0.1,0,28
22.2,0,0.1,0,19
6.9,0,0.1,0,18
23.6,0,0.1,0,23
23.6,0,0.1,0,23
21,0,0.1,0,15
2.2,0,0.1,0,28
21.6,0,0.1,0,19
21.9,0,0.1,0,21
5.9,0,0.1,0,26
22.9,0,0.1,0,21
18.7,0,0.1,0,18
17.3,0,0.1,0,29
25.2,0,0.1,0,23
16.7,0,0.1,0,27
16.5,0,0.1,0,21
8.5,0,0.1,0,4
13.6,0,0.1,0,20
17.9,0,0.1,0,29
19.6,0,0.1,0,19
18,0,0.1,0,19
10.3,0,0.1,0,13
22.6,0,0.2,0,27
15.7,0,0.2,0,30
9.7,0,0.2,0,22
22.2,0,0.2,0,15
4.5,0,0.2,0,18
-2.3,0,0.2,0,20
20.9,0,0.2,0,19
22.7,0,0.2,0,27
22.7,0,0.2,0,19
-4.3,0,0.2,0,27
2.3,0,0.2,0,28
2.3,0,0.2,0,20
22.5,0,0.2,0,27
22.7,0,0.2,0,25
17.8,0,0.2,0,25
17.1,0,0.2,0,25
16.6,0,0.2,0,30
16.9,0,0.2,0,19
15.4,0,0.2,0,26
5.4,0,0.3,0,20
20.7,0,0.3,0,19
9.9,0,0.3,0,26
-2.6,0,0.3,0,20
3.6,0,0.3,0,30
23.5,0,0.3,0,15
1.8,0,0.3,0,16
7.2,0,0.3,0,21
20.7,0,0.3,0,17
-1.7,0,0.3,0,22
12.4,0,0.3,0,30
23,0,0.3,0,23
7.9,0,0.3,0,8
15.7,0,0.3,0,23
2.1,0,0.4,0,25
16.4,0,0.4,0,27
6.8,0,0.4,0,12
9.2,0,0.4,0,24
25.9,0,0.4,0,19
-3.7,0,0.4,0,20
-0.6,0,0.4,0,14
8.7,0,0.4,0,17
22.2,0,0.4,0,23
25.1,0,0.4,0,15
22.4,0,0.4,0,21
2.8,0,0.4,0,28
22.3,0,0.4,0,21
8.4,0,0.4,0,30
25.9,0,0.4,0,17
20.8,0,0.4,0,23
-6.5,0,0.4,0,12
20.8,0,0.4,0,15
20.9,0,0.4,0,17
22.4,0,0.4,0,19
13.5,0,0.4,0,30
22.4,0,0.4,0,23
-0.6,0,0.4,0,26
3.9,0,0.4,0,30
16.1,0,0.4,0,24
23.5,0,0.4,0,29
6.7,0,0.4,0,30
6.5,0,0.4,0,10
18.1,0,0.4,0,25
17.9,0,0.4,0,29
8.7,0,0.4,0,29
16.2,0,0.4,0,25
16.2,0,0.4,0,27
10.5,0,0.4,0,19
10.8,0,0.4,0,27
14.1,0,0.4,0,18
14.2,0,0.4,0,30
-5.8,360,0.5,0,22
-3.1,360,0.5,0,27
7.5,162,0.5,0,22
11.1,283,0.6,0,22
23,141,0.6,0,21
1.9,346,0.6,0,20
14.5,242,0.6,0,28
23.9,283,0.6,0,27
23.2,327,0.6,0,19
23,141,0.6,0,23
3.2,206,0.6,0,30
2.2,313,0.6,0,27
24.5,156,0.6,0,27
7.6,12,0.6,0,25
7.3,161,0.6,0,18
18,360,0.6,0,22
15.8,135,0.6,0,27
24.5,156,0.6,0,29
6.6,360,0.6,0,25
15.8,135,0.6,0,27
22.5,131,0.6,0,30
7.2,314,0.7,0,19
23.9,316,0.7,0,21
16.7,360,0.7,0,23
21.6,360,0.7,0,23
14,73,0.7,0,23
8.2,180,0.7,0,30
2.7,360,0.7,0,19
7.2,314,0.7,0,20
-4.6,360,0.8,0,23
8.9,339,0.8,0,23
3,360,0.8,0,28
-2.4,305,0.8,0,26
17.4,306,0.8,0,30
23.4,327,0.9,0,7
0.3,360,0.9,0,30
7,139,0.9,0,27
1.6,360,0.9,0,12
3.6,360,0.9,0,26
7.6,360,0.9,0,14
18.9,360,0.9,0,27
20.7,169,1,0,20
17.9,360,1,0,21
4.9,300,1,0,26
9.5,328,1,0,26
8.5,327,1,0,30
-2,342,1.1,0,26
8.5,333,1.1,0,10
3.8,360,1.2,0,18
8.7,313,1.2,0,22
17.1,334,1.2,0,28
-5.8,328,1.2,0,26
-1.5,360,1.2,0,30
30,164,1.2,0,29
-0.7,360,1.2,0,12
-0.8,360,1.2,0,20
3.8,360,1.3,0,16
14.7,329,1.3,0,13
-1.2,360,1.3,0,27
2.2,360,1.3,0,26
9.7,360,1.3,0,29
-1.8,360,1.4,0,15
4.1,160,1.4,0,18
26.5,83,1.4,0,30
5.4,360,1.4,0,22
1.5,360,1.4,0,24
5.1,125,1.4,0,24
-1.2,360,1.5,0,20
1.6,310,1.5,0,24
7.8,316,1.5,0,28
3.1,360,1.5,0,16
-0.2,360,1.5,0,30
8,168,1.5,0,28
-6,293,1.5,0,12
-1.3,360,1.5,0,22
-1,360,1.5,0,16
29.9,153,1.5,0,16
2,321,1.6,0,25
5.5,192,1.6,0,26
22,360,1.6,0,27
5.6,339,1.6,0,19
-3.1,360,1.6,0,28
22,360,1.6,0,27
20,320,1.6,0,26
20.9,162,1.6,0,29
0,312,1.7,0,26
-1.3,324,1.7,0,28
4.3,360,1.7,0,20
9.1,164,1.7,0,18
2.8,360,1.7,0,18
3.2,360,1.7,0,16
25.6,133,1.7,0,25
4.9,360,1.7,0,22
17.8,284,1.7,0,12
25,321,1.7,0,29
10.1,155,1.7,0,30
3.2,341,1.7,0,30
18.6,333,1.7,0,25
24.8,125,1.7,0,20
17.2,338,1.7,0,29
2.3,305,1.8,0,25
-4.6,360,1.8,0,27
5.7,305,1.8,0,30
5.7,305,1.8,0,20
4.8,346,1.8,0,30
22,142,1.8,0,24
12.4,303,1.8,0,14
7.4,360,1.8,0,28
23.5,150,1.8,0,29
23.3,168,1.9,0,27
20.3,326,1.9,0,29
11.6,25,1.9,0,4
-4.9,345,1.9,0,25
22.1,322,1.9,0,29
25.8,170,1.9,0,23
24.2,178,1.9,0,23
9.1,148,1.9,0,19
5.8,145,1.9,0,16
18.3,146,2,0,25
-3.5,360,2,0,20
-3.5,360,2,0,27
13.3,217,2,0,17
23.5,138,2,0,28
-1.7,360,2.1,0,16
2.4,327,2.1,0,22
0.2,360,2.1,0,28
-0.5,153,2.1,0,23
24.1,145,2.2,0,29
12.2,315,2.2,0,13
13.6,297,2.2,0,16
24.1,145,2.2,0,19
3.9,327,2.2,0,16
10,334,2.2,0,20
13.9,331,2.3,0,20
7.2,360,2.3,0,20
5.5,325,2.3,0,17
13.9,331,2.3,0,25
20.3,107,2.3,0,25
17.2,325,2.3,0,29
0.4,135,2.4,0,24
0.1,314,2.4,0,20
9.2,150,2.4,0,28
23.7,360,2.4,0,29
3.8,360,2.4,0,14
7.3,347,2.4,0,23
11.2,314,2.4,0,12
27.5,163,2.5,0,17
6.7,360,2.5,0,14
6.7,360,2.5,0,22
23.4,324,2.6,0,13
-3.1,302,2.6,0,18
7.4,147,2.6,0,16
-2,310,2.7,0,14
-2.8,327,2.7,0,28
10.3,293,2.7,0,30
3.6,316,2.7,0,28
8.6,110,2.7,0,22
-2.8,327,2.7,0,29
13.3,289,2.7,0,17
18.6,171,2.7,0,16
8.7,187,2.7,0,6
26.6,181,2.8,0,27
7.3,312,2.8,0,26
13.6,206,2.8,0,25
5.6,299,2.9,0,24
5.6,167,2.9,0,23
26.5,360,3,0,27
13.2,321,3,0,14
-3.1,307,3,0,26
15.3,339,3,0,18
2,360,3.1,0,26
-4.3,322,3.2,0,20
3.9,296,3.2,0,30
10.2,142,3.3,0,28
3,327,3.3,0,28
26.1,360,3.4,0,13
13.1,185,3.4,0,17
9.6,329,3.5,0,14
-4.1,314,3.6,0,28
6.7,333,3.6,0,27
5.2,157,3.7,0,14
-0.8,307,3.7,0,30
4,360,3.7,0,17
1.2,360,3.7,0,19
5,360,3.8,0,30
0.2,325,3.9,0,26
-8.4,346,4,0,27
-9.2,336,4,0,15
1.1,326,4,0,16
5.3,360,4,0,26
-8.4,317,4.1,0,30
-1.8,360,4.4,0,29
5,360,4.4,0,28
17.6,323,4.6,0,24
0.1,301,4.7,0,22
0.1,301,4.7,0,26
-8.4,341,4.7,0,15
0.3,311,4.7,0,26
-8.7,335,4.9,0,27
24,115,5,0,20
-1.8,360,5.1,0,27
-5.7,360,5.3,0,27
1.9,320,5.3,0,28
-6.4,360,5.4,0,27
1.5,343,5.5,0,26
-3.2,298,5.7,0,30
17.1,0,0.1,1,26
11,0,0.4,1,18
23.2,150,2,1,17
3,119,2.5,2,18
-2.4,0,0,0,26
-0.1,0,0,0,24
22.1,0,0,0,29
22.2,0,0.1,0,27
-3.9,0,0.1,0,20
0.4,0,0.1,0,24
-6.9,0,0.1,0,13
21.6,0,0.1,0,27
10.6,0,0.1,0,16
22.8,0,0.1,0,15
8.5,0,0.1,0,26
16.4,0,0.1,0,23
0.6,0,0.2,0,26
2.2,0,0.2,0,26
-1.1,0,0.2,0,24
22.2,0,0.2,0,27
14.1,0,0.2,0,24
17.1,0,0.2,0,30
20.8,0,0.2,0,27
0.9,0,0.3,0,14
-4.8,0,0.3,0,22
8.7,0,0.3,0,15
15.6,0,0.3,0,27
1.1,0,0.3,0,26
0.4,0,0.3,0,24
14.1,0,0.3,0,6
8.7,0,0.3,0,20
3.1,0,0.3,0,16
7.2,0,0.3,0,26
4.5,0,0.3,0,12
11.7,0,0.3,0,22
2.4,0,0.3,0,30
6.4,0,0.3,0,18
14.2,0,0.3,0,6
10.1,0,0.4,0,24
0.5,0,0.4,0,28
22.8,0,0.4,0,19
12.6,0,0.4,0,29
3.7,0,0.4,0,30
13.8,0,0.4,0,12
-2.3,0,0.4,0,28
1.6,0,0.4,0,28
6,0,0.4,0,26
11.4,0,0.4,0,28
1.9,0,0.4,0,18
6.6,0,0.4,0,28
3.8,0,0.4,0,14
22.3,0,0.4,0,27
7.8,0,0.4,0,22
10.2,0,0.4,0,28
13.1,0,0.4,0,28
13.8,0,0.4,0,28
2.4,341,0.5,0,30
13.8,305,0.6,0,24
2.3,221,0.7,0,30
-0.8,324,0.7,0,28
11.5,360,0.8,0,28
-6,325,0.8,0,11
9.1,56,0.8,0,24
1.6,360,0.9,0,24
10.8,126,0.9,0,28
3.6,360,0.9,0,28
1.6,360,0.9,0,15
-6.2,336,1,0,19
-6.2,336,1,0,23
9.5,328,1,0,24
6.7,162,1,0,22
24.1,178,1,0,25
2.2,186,1.1,0,30
1.8,145,1.1,0,20
2.2,360,1.1,0,20
-0.7,360,1.1,0,6
21.2,176,1.2,0,21
9.5,360,1.2,0,25
7.8,180,1.2,0,24
-5.8,360,1.2,0,29
-0.8,360,1.2,0,28
-0.3,360,1.2,0,30
5,187,1.2,0,13
-0.7,360,1.2,0,24
-0.3,360,1.2,0,24
11,360,1.2,0,18
7.8,144,1.2,0,24
23.5,93,1.2,0,25
5.7,149,1.3,0,18
-5.5,328,1.3,0,23
9,313,1.3,0,23
-5.5,328,1.3,0,17
9,313,1.3,0,21
24.1,222,1.3,0,27
9.4,221,1.4,0,9
16,360,1.4,0,23
-0.9,360,1.4,0,18
3.9,306,1.4,0,26
-1.3,360,1.5,0,28
-1,360,1.5,0,26
13.6,289,1.5,0,16
8,148,1.5,0,18
-0.6,360,1.6,0,15
13.7,324,1.6,0,18
25.6,203,1.6,0,27
16.1,360,1.7,0,23
7.4,360,1.7,0,21
1.2,360,1.7,0,30
-0.8,360,1.7,0,28
6.5,340,1.7,0,30
7.3,315,1.7,0,28
-0.8,360,1.7,0,30
-1,360,1.7,0,16
5.1,202,1.7,0,6
7.9,345,1.7,0,28
1,360,1.8,0,30
9.1,148,1.9,0,30
8,299,1.9,0,26
11.8,360,1.9,0,28
-0.2,360,2,0,24
0.3,305,2,0,28
23.5,138,2,0,23
3.4,336,2,0,26
12,325,2,0,20
-0.2,360,2,0,26
17.1,341,2.1,0,23
8.3,307,2.1,0,22
17,221,2.1,0,11
-5.4,360,2.2,0,17
18.4,155,2.2,0,26
19.8,132,2.2,0,11
6.4,209,2.2,0,18
-7.7,321,2.4,0,13
-4.3,325,2.5,0,13
-2.6,307,2.5,0,24
11.7,360,2.6,0,29
6.7,158,2.6,0,10
-4.9,344,2.7,0,9
-4.5,340,2.7,0,17
-4.9,344,2.7,0,15
-4.4,331,2.7,0,19
-9,326,2.8,0,25
26.8,360,2.9,0,23
8.8,159,2.9,0,24
-3.3,360,3,0,19
9.6,166,3.1,0,10
-1.4,326,3.2,0,24
12.5,321,3.2,0,6
7.3,344,3.4,0,28
-2.7,307,3.5,0,26
-3.4,320,3.5,0,11
-3.4,320,3.5,0,19
5.5,336,3.6,0,28
-0.4,360,3.6,0,28
-2.8,298,3.6,0,22
5.3,360,4,0,24
-1,50,1.1,0,52
-1.7,48,1.9,0,52
17,0,0,0,70
17,0,0,0,76
2.5,0,0.2,0,50
2.5,0,0.2,0,66
16.9,0,0.2,0,60
1.9,0,0.3,0,50
3.6,0,0.4,0,76
5.3,0,0.1,0,77
1.1,0,0.3,0,76
19.8,56,3.1,0,78
20.6,0,0.3,0,64
-5.5,0,0,0,68
4.4,0,0.3,0,78
-5.3,0,0.4,0,64
19.9,360,1.3,0,62
12.5,87,1.4,0,22
12.5,87,1.4,0,25
7,0,0.2,0,84
2.5,147,2,0,82
16.8,250,2.1,0,84
-4.3,0,0,0,82
7.5,0,0.1,0,90
-5.9,0,0.2,0,82
5.8,0,0.3,0,82
-0.8,0,0.3,0,96
17.4,0,0.4,0,90
-6.1,0,0.4,0,114
6.7,244,0.6,0,100
-4.5,0,0,0,90
-5.4,0,0,0,90
3.8,0,0,0,82
3.4,0,0,0,81
-0.7,0,0,0,116
-0.7,0,0.1,0,82
-0.9,0,0.1,0,93
-3.3,0,0.2,0,88
-2,0,0.2,0,124
12.6,0,0.2,0,88
-1.9,0,0.2,0,88
6.9,0,0.3,0,90
-0.5,224,0.8,0,120
-3.3,39,0.9,0,110
-0.8,53,1.1,0,118
-2.3,43,1.3,0,114
10.3,344,1.4,0,102
0,58,2.4,0,112
1.7,132,3.9,0,82
-6,0,0,0,88
4.2,0,0,0,84
6.2,0,0,0,116
3.7,0,0,0,112
-2.3,0,0,0,82
-4,0,0,0,132
-6.4,0,0.1,0,84
-6.7,0,0.2,0,82
1.9,0,0.2,0,132
-5.5,0,0.3,0,84
5,0,0.4,0,82
12.1,0,0.4,0,114
-8.4,0,0.4,0,82
-1,74,1.5,0,120
12.1,33,1.5,0,86
1.9,16,1.6,0,114
5.6,49,2,0,92
-6.4,0,0,0,92
-6.4,0,0,0,90
-3,0,0,0,118
1,0,0,0,120
0.3,0,0,0,122
-4.2,0,0,0,134
1.6,0,0.2,0,126
-4.2,0,0.2,0,130
-5.4,0,0.4,0,88
-3,0,0.4,0,122
5.8,24,0.6,0,110
4.2,105,1.7,0,88
5.8,58,2.5,0,94
-4,0,0,0,112
3.3,0,0,0,162
1.8,47,0.6,0,156
3.8,81,1.2,0,156
6.4,310,1.1,0,42
-0.2,174,0.7,0,50
6.4,310,1.1,0,52
7.3,0,0,0,40
-4.9,0,0,0,44
-2.5,0,0.1,0,44
-0.1,0,0.2,0,44
-2.8,0,0.2,0,33
4.1,0,0.2,0,62
-0.3,0,0.4,0,39
3.5,101,1.2,0,54
9.1,0,0,0,37
-2.1,0,0,0,42
-2.1,0,0,0,46
-2,0,0,0,48
-4.7,0,0,0,56
-3,0,0,0,44
-2,0,0,0,42
-1.8,0,0,0,42
8.8,0,0.1,0,40
-1.7,0,0.1,0,46
-1,0,0.1,0,40
-4.2,0,0.2,0,50
4.5,0,0.3,0,46
6.3,0,0.3,0,64
-6.3,0,0.3,0,32
-0.6,0,0.3,0,60
5.4,0,0.4,0,42
3.6,0,0.4,0,46
10.9,0,0.4,0,80
-1.2,99,0.5,0,50
7.2,155,1.5,0,36
1.6,51,1.7,0,72
4.7,126,1.8,0,40
-4.7,0,0,0,60
-4.6,0,0,0,56
-7.1,0,0,0,56
-4.3,0,0,0,60
-4.7,0,0,0,56
-4.1,0,0,0,60
-4.5,0,0,0,62
-2.9,0,0,0,56
-5.5,0,0,0,48
-4.4,0,0,0,38
0.3,0,0,0,44
1.6,0,0,0,31
-3.5,0,0,0,48
-3.4,0,0,0,50
-9.1,0,0,0,50
-3.5,0,0,0,52
-5.5,0,0,0,72
-2,0,0,0,60
-4.3,0,0,0,46
-9.2,0,0.1,0,62
-1.7,0,0.1,0,54
-4,0,0.1,0,60
-6.3,0,0.1,0,44
-1,0,0.1,0,58
5.7,0,0.1,0,68
-9.1,0,0.1,0,52
-4.1,0,0.1,0,68
-4.8,0,0.2,0,52
12,0,0.2,0,44
-4.1,0,0.2,0,50
3.1,0,0.2,0,54
-0.5,0,0.2,0,36
-1.7,0,0.2,0,31
-6.4,0,0.2,0,44
-5.9,0,0.2,0,46
-2.3,0,0.3,0,36
12.3,0,0.4,0,58
-1.6,0,0.4,0,64
-4.3,0,0.4,0,60
-1.1,0,0.4,0,48
-0.3,0,0.4,0,64
6.7,258,0.5,0,66
-1.4,82,0.6,0,32
15.9,97,1.2,0,78
-1.5,72,1.8,0,60
7,191,1.8,0,56
13.2,155,3.6,0,76
1.6,0,0.4,2,66
2.8,134,0.8,3,56
0.3,0,0,0,52
-3.7,0,0,0,56
3.6,0,0,0,44
-1.1,0,0,0,44
3,0,0,0,48
-3.5,0,0,0,60
-10.1,0,0,0,56
-9.8,0,0,0,62
-2.5,0,0,0,70
-8.6,0,0,0,68
-3,0,0.1,0,52
-4.1,0,0.1,0,58
3.1,0,0.1,0,46
-2.8,0,0.1,0,58
-6.3,0,0.1,0,80
3.1,0,0.1,0,56
-6.8,0,0.1,0,56
1.4,0,0.2,0,50
-2.9,0,0.2,0,64
-6.4,0,0.2,0,80
1.9,0,0.2,0,70
12.8,0,0.2,0,78
-6.3,0,0.3,0,60
8.6,0,0.3,0,78
-1.6,0,0.3,0,78
3.4,0,0.4,0,56
-6.6,0,0.4,0,58
-5.6,0,0.4,0,80
3.1,26,0.6,0,50
3.6,53,0.8,0,48
-7,114,0.8,0,62
2.7,46,1,0,54
-0.8,53,1.1,0,72
4.3,36,1.2,0,61
6.1,35,1.4,0,72
-2,26,1.5,0,78
-2.3,61,1.7,0,56
-1.8,53,2.1,0,50
-1.3,72,2.1,0,68
-3.5,0,0,0,56
-2.2,0,0,0,52
-0.6,0,0,0,38
-0.6,0,0,0,50
-1.2,0,0,0,54
3,0,0,0,48
-2.5,0,0,0,52
2.7,0,0,0,50
1.7,0,0,0,50
-3.1,0,0,0,53
4.6,0,0,0,77
4.5,0,0,0,80
-2.4,0,0,0,80
-2.2,0,0,0,65
2.2,0,0,0,70
-2.9,0,0,0,70
2.3,0,0,0,70
0.1,0,0,0,66
-2.1,0,0.1,0,50
-0.6,0,0.1,0,54
0,0,0.1,0,43
6.1,0,0.1,0,66
5.7,0,0.1,0,72
2.6,0,0.1,0,72
-3.6,0,0.1,0,70
-9,0,0.1,0,68
1.4,0,0.2,0,48
2.7,0,0.2,0,38
1.9,0,0.2,0,52
6.7,0,0.2,0,60
2.7,0,0.2,0,76
4.8,0,0.2,0,76
-4.1,0,0.2,0,58
8.7,0,0.2,0,72
2,0,0.2,0,72
-4.8,0,0.2,0,72
1.8,0,0.2,0,54
0.6,0,0.2,0,78
3,0,0.3,0,52
9.9,0,0.3,0,80
0.9,0,0.4,0,56
1.8,0,0.4,0,52
-6.9,0,0.4,0,80
5.1,0,0.4,0,72
5.6,0,0.4,0,62
5.9,0,0.4,0,72
0.3,0,0.4,0,80
1.6,54,0.6,0,62
10.9,111,0.8,0,75
2.6,292,0.9,0,54
6.4,67,1.4,0,52
8.8,176,1.7,0,76
2.8,134,2.2,0,52
2.8,134,2.2,0,54
0.1,240,3.5,0,80
-4.1,0,0,0,68
-4.7,0,0,0,68
2.3,0,0,0,72
-2.6,0,0,0,76
0.1,0,0,0,64
-2.6,0,0,0,80
-1.3,0,0.1,0,56
1.9,0,0.1,0,70
1.8,0,0.1,0,70
5.9,0,0.2,0,68
2.7,0,0.4,0,70
9.3,0,0.4,0,70
5.1,0,0.4,0,44
2.6,18,0.5,0,78
2.7,46,1,0,64
-0.2,63,2,0,60
3.9,63,2,0,76
5.5,202,3.3,0,78
1.7,0,0,0,56
-3.8,0,0,0,68
-2.1,0,0,0,70
-2.6,0,0,0,78
-1.1,0,0.2,0,59
5,0,0.2,0,56
2.6,38,0.7,0,70
6.5,82,1.5,0,66
1.7,21,1.7,0,74
4.7,257,3,0,68
7.6,0,0.1,0,70
6.2,81,0.5,0,72
-1,0,0.3,0,22
-1.1,0,0.4,0,30
4.8,0,0.3,0,25
8.9,40,1,0,25
2.6,0,0.1,0,27
6.3,0,0,0,28
6.2,30,1.2,0,14
6.2,30,1.2,0,28
8.1,0,0,0,28
8.8,124,1.9,0,24
-16.2,0,0.4,0,36
-6.5,0,0,0,44
-9.9,0,0,0,34
-5.8,0,0,0,38
-3.4,0,0,0,38
-4.7,0,0,0,38
-11.7,0,0,0,32
-4.7,0,0,0,52
-11.4,0,0,0,40
-11.5,0,0,0,36
-6.8,0,0,0,38
-6.2,0,0.1,0,38
-11,0,0.1,0,38
-6.1,0,0.1,0,34
-7.8,0,0.2,0,34
-6.3,0,0.3,0,46
-3.1,0,0.3,0,46
-1.4,0,0.4,0,46
-18.2,47,0.9,0,34
-9.7,0,0,0,34
-10.2,0,0,0,34
-6.4,0,0,0,44
-4.2,0,0,0,44
-5.6,0,0,0,34
-9.9,0,0,0,38
-9,0,0,0,48
-8.6,0,0,0,48
-7.9,0,0,0,42
-1.6,47,1.1,0,48
2.7,207,2.2,0,34
19.9,225,2.2,0,72
-11.7,0,0,0,30
22.5,0,0,0,90
19.6,0,0.2,0,88
13.8,0,0.4,0,86
19.2,80,1.6,0,110
21,65,2.4,0,98
17.8,217,2.8,0,96
18.1,58,3.2,0,86
14.5,209,6.2,0,111
24.7,192,7.6,0,86
25.1,193,7.8,0,96
23,0,0,0,106
9.2,0,0.1,0,102
9.9,0,0.2,0,95
25.3,0,0.4,0,98
22.3,192,1.1,0,118
30.2,276,1.6,0,84
27.3,254,2.3,0,94
13.5,213,2.8,0,107
23.8,195,4.4,0,118
14.5,216,4.8,0,95
16.7,0,0.1,0,94
11.4,0,0.2,0,122
